0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499,500,501,502
1,0.627437336,0.586093253,0.293452658,0.558350943,0.199074082,0.688688085,0.547654514,0.474326442,0.668593875,0.302838973,0.735300879,0.723285221,0.694786824,0.777262242,0.460068494,0.365044679,0.609580647,0.574161458,0.630300212,0.761718665,0.731685947,0.472483284,0.504630994,0.672899132,0.598569233,0.633397329,0.510326702,0.667669292,0.531184143,0.445118297,0.31569425,0.46936205,0.540199126,0.710221757,0.603219881,0.31965295,0.534761811,0.73745637,0.608768952,0.806980261,0.63368804,0.624115013,0.768577528,0.583603395,0.357839666,0.509485605,0.717526642,0.23970108,0.758119461,0.383482993,0.525839056,0.74502652,0.712858935,0.48843381,0.788444955,0.735717668,0.459962409,0.232632722,0.679183935,0.7708121,0.305380465,0.610727474,0.53200114,0.301460091,0.582985741,0.482036908,0.61878047,0.523207195,0.394980022,0.758429192,0.201384246,0.499590147,0.346913493,0.497144433,0.78985676,0.288500615,0.252783578,0.824411807,0.528439911,0.674019569,0.176924291,0.575145463,0.44126457,0.55826792,0.356861046,0.728238378,0.50396163,0.597943306,0.666946564,0.464917974,0.691390207,-0.009082782,0.300218383,0.595799379,0.661229013,0.703578316,0.566576706,0.518259557,0.678451232,0.717622747,0.512655646,0.660155499,0.497264588,0.174205125,0.412100329,0.702834697,0.685615114,0.578785511,0.619825623,0.482262231,0.705709913,0.688420313,0.338310193,0.346960158,0.363094322,0.320631721,0.467909524,0.601551694,-0.088772077,0.610604153,0.550705247,0.370185224,0.243799248,0.512302278,0.334587974,0.581853547,0.754116164,0.448668085,0.499550227,0.551463603,0.33862935,0.557180173,0.154863258,0.581439399,0.650473703,0.758504538,0.521258266,0.365436935,0.549325083,0.446158312,0.249520894,0.291741612,0.450856401,0.713919021,0.802143997,0.373304328,0.207905316,0.637852573,0.359476152,0.629346291,-0.03003269,0.516780441,0.424224691,0.568418952,0.52518916,0.567289207,0.485171468,0.656174777,0.196743317,0.548715254,0.712632819,0.4798385,0.809000042,0.46455411,0.745186025,0.5991948,0.566181577,0.475714265,0.599249178,0.592220918,0.349139813,0.534461075,0.662536479,0.677540684,0.436407323,0.409693095,0.551049908,0.294868946,0.701753653,0.574085062,0.623538982,0.623745477,0.716983702,0.676587515,0.525784753,0.599144752,0.670698139,0.501216511,0.321391607,0.424902358,0.404004709,0.784491097,0.495516803,0.332246387,0.240820635,0.762775757,0.504763014,0.807887881,0.54250658,0.612297994,0.485365332,0.543931521,0.753589766,0.494235155,0.576534331,0.664494406,0.335282192,0.539838061,0.362019952,0.413412091,0.650459821,0.311044561,0.667189018,0.66934923,0.733313723,0.679560168,0.604929252,0.641435318,0.485009926,0.644605601,0.601611102,0.687687522,0.613469293,0.474003936,0.478134541,0.648083887,0.702550697,0.486272885,0.645871424,0.633837308,0.739172832,0.764866766,0.602518595,0.625245421,0.675762441,0.673769412,0.617941624,0.566786193,0.789145766,0.436924267,0.348510128,0.765147693,0.588427169,0.116006974,0.631197856,0.419589793,0.590385142,0.494088898,0.612789834,0.610287869,0.504925233,0.568437627,0.594241479,0.814091481,0.339508995,0.523501257,0.586897819,0.612047851,0.629118808,0.743287855,0.677110713,0.515046922,0.79190435,0.37337466,0.652325925,0.625589074,0.46359817,0.504657036,0.471166221,0.764196686,0.482632386,0.374734465,0.524827856,0.693475707,0.071037184,0.554758539,0.480630856,0.381627573,0.656605131,0.544501606,0.660794997,0.780467672,0.615237858,0.452635286,0.321883264,0.549710914,0.775617004,0.686582209,0.389406146,0.496555177,0.190443317,0.508414602,0.728926025,0.587321038,0.505064769,0.727007267,0.715722099,0.687754584,0.461039645,0.728779891,0.731189238,0.351606035,0.632468088,0.692570458,0.390600432,0.546386641,0.729135334,0.321032634,0.43149463,0.569558026,0.389434814,0.381320417,0.579433967,0.2665019,0.553262368,0.566046323,0.606789773,0.609475955,0.739887494,0.601660034,0.766020119,0.532301165,0.626157452,0.315750312,0.624959869,0.610092451,0.423141342,0.525320136,0.319204661,0.544223815,0.461487288,0.532998969,0.6158015,0.766406147,0.672009251,0.300672525,0.251783213,0.443827954,0.642530358,0.755050366,0.412207666,0.564611266,0.667169987,0.640856375,0.677105539,0.699052999,0.570884323,0.281618034,0.781604608,0.705333028,0.392915546,0.685716891,0.32526735,0.460351729,0.834191898,0.505879982,0.611247018,0.630162582,0.600090193,0.618038301,0.55461895,0.400037109,0.503850472,0.356804427,0.619364599,0.487385272,0.397913754,0.371012307,0.792535297,0.736452939,0.534198647,0.747607729,0.62925497,0.458624164,0.763733782,0.659368281,0.632645081,0.438130801,0.627810422,0.585000649,0.438216832,0.390243465,0.155063442,0.765672919,0.56970359,0.633442092,0.798628563,0.368916632,0.452703858,0.526477836,0.603136681,0.57328383,0.244087983,0.417876758,0.625183753,0.217842648,0.250431802,0.800909671,0.733213832,0.530139386,0.558719922,0.635382973,0.496439507,0.603248419,0.70494128,0.524090567,0.648740889,0.525452356,0.444987142,0.54159343,0.697379207,0.556688981,0.528473482,0.365118258,0.819835658,0.627728462,0.415741073,0.220960396,0.776868057,0.754964845,0.418235843,0.453135279,0.698409926,0.522933817,0.524296015,0.534898236,0.69381307,0.447308315,0.485619181,0.21723455,0.48640528,0.35025581,0.41604638,0.704466319,0.81568423,0.60049046,0.412643049,0.689259149,0.788289281,0.499401925,0.718094364,0.460270505,0.340027231,0.028692926,0.715610698,0.507350278,0.431997262,0.669424984,0.638581781,0.638907795,0.328906808,0.636413204,0.683306344,0.639447627,0.510403578,0.309717548,0.318928642,0.69784092,0.595682288,0.700624565,0.71728848,0.46909916,0.517912952,0.731215011,0.628666307,0.472664878,0.158375338,0.384440856,0.288305261,0.306705297,0.570888468,0.578229857,0.384790789,0.290263854,0.727268207,0.660485,0.637385025,0.761763325,0.690122244,0.727318027,0.389888377,0.382133468,0.492190091,0.412348382,0.380440961,0.563822588,0.716877403,0.672881311,0.624211284,0.614583501,0.3957885,0.684777408,0.493392493,0.348150479,0.393817408,0.403533982,0.296341613,0.488428062,0.113019982,0.423979063,0.72853526,0.476517289
0.627437336,1,0.561370544,0.195200856,0.615596946,0.274672851,0.525339584,0.573647545,0.597276894,0.55981368,0.384500255,0.692661635,0.655398427,0.731151053,0.784337784,0.435303085,0.432053846,0.33420854,0.700707617,0.574315001,0.828122657,0.67512309,0.40188301,0.390516563,0.390210171,0.709053248,0.693571594,0.340431228,0.622033362,0.577232468,0.243224346,0.24630336,0.480238701,0.429533991,0.580136446,0.481455026,0.22275569,0.461461413,0.63574904,0.609478165,0.682605702,0.477907131,0.62473967,0.638470072,0.544505689,0.297753959,0.563291119,0.657947603,0.285037645,0.69919043,0.197660289,0.611196023,0.634971536,0.582707234,0.319752818,0.693000185,0.74912527,0.437116215,0.370860291,0.490471557,0.611862406,0.457285758,0.593103245,0.487681529,0.394976853,0.570860612,0.510981091,0.466317104,0.531751595,0.465297096,0.593335779,0.09723678,0.508850297,0.394324679,0.314378331,0.651199571,-0.046977476,0.048056473,0.658212959,0.47288763,0.604503326,0.129118078,0.653640393,0.258267031,0.409956299,0.306136274,0.66183017,0.341515096,0.585063515,0.608737046,0.422757736,0.574448516,0.065712299,0.211582528,0.534689533,0.647719741,0.655744051,0.520407599,0.593830026,0.646629785,0.634147184,0.542645915,0.460566732,0.48959467,0.106249204,0.456366282,0.660373004,0.671289115,0.308460789,0.614936428,0.303932693,0.634162018,0.567110986,0.399271165,0.425695202,0.409471133,0.190774983,0.223350308,0.530652859,-0.068414593,0.387552826,0.518452254,0.200878426,0.186550825,0.466935939,0.33640917,0.466692116,0.602367254,0.344667092,0.463171491,0.541319819,0.201053239,0.525499701,0.114207473,0.358231716,0.620330066,0.649862879,0.429091947,0.190181477,0.400967819,0.407675232,0.19810867,0.412156972,0.18893733,0.511600338,0.658414063,0.240808664,0.106360542,0.595147113,0.29035677,0.553779559,0.143667427,0.249838539,0.326916842,0.474136158,0.474089298,0.518785235,0.249416485,0.569486025,0.216247828,0.443632445,0.684261695,0.463047329,0.700835063,0.258360565,0.648617197,0.548350675,0.565897971,0.381839605,0.50978334,0.512207083,0.161353849,0.365477272,0.617598451,0.516680142,0.226206596,0.313548268,0.678296923,0.230777155,0.683605188,0.425332447,0.552180427,0.543483248,0.56293116,0.620930676,0.261442125,0.590356124,0.53526521,0.539092615,0.254234023,0.400528723,0.166595154,0.670502798,0.313573743,0.549878783,0.001592922,0.560287966,0.367833013,0.703552108,0.602414888,0.574638775,0.330092409,0.613753406,0.746290447,0.401818696,0.515485014,0.685519188,0.226006032,0.394287113,0.373631948,0.356887984,0.433504884,0.238585872,0.516274915,0.557648544,0.643778037,0.614777946,0.427841782,0.538023505,0.445273005,0.507289953,0.825724329,0.646373079,0.607931363,0.488406731,0.44731693,0.637716597,0.639017929,0.271522472,0.450292106,0.552849056,0.709832043,0.679091059,0.503352827,0.620748348,0.582265643,0.657174654,0.590119483,0.5886478,0.665317262,0.34792548,0.286709438,0.631799068,0.466010805,-0.027757559,0.537711783,0.310444729,0.419689752,0.539473618,0.621039416,0.515305151,0.336723353,0.417648233,0.488272807,0.697950465,0.293068632,0.396521092,0.319001526,0.584074083,0.553284669,0.728710681,0.658443082,0.559648268,0.713484764,0.225841249,0.466081436,0.519131267,0.423566141,0.376860681,0.431765068,0.647124642,0.317315998,0.254423111,0.482406875,0.463769595,-0.093275936,0.506127389,0.484961607,0.453694798,0.666803228,0.453143375,0.590586707,0.632495783,0.537322139,0.501546388,0.424803512,0.411000777,0.848871963,0.729953188,0.458548666,0.484957447,0.307943821,0.551629391,0.48881676,0.597859596,0.383736036,0.680839434,0.579477761,0.570207988,0.499130206,0.576067639,0.726337384,0.26127294,0.494654332,0.492264464,0.30756988,0.608251695,0.654723452,0.392836458,0.288252181,0.476009252,0.3071327,0.232798822,0.431140898,0.270543988,0.41789185,0.612588664,0.413480733,0.314978291,0.589736098,0.541945621,0.689914298,0.432981052,0.510682178,0.165252328,0.513049676,0.457631823,0.17739047,0.403062072,0.340385231,0.501201628,0.34672547,0.364710647,0.628561246,0.600177457,0.593298432,0.173854938,0.245949734,0.484507934,0.774811178,0.613895191,0.341263828,0.376950941,0.581594984,0.454831204,0.585659063,0.613664678,0.378413073,0.379068434,0.644971249,0.669846689,0.238003915,0.553814423,0.226103916,0.332338915,0.710791072,0.24615731,0.531324986,0.556815457,0.492196496,0.538862824,0.468572127,0.368880234,0.524629295,0.372788423,0.659206841,0.272784371,0.173914854,0.107725541,0.668218834,0.614634739,0.666871671,0.72845019,0.493402674,0.284274784,0.692364545,0.661529909,0.427481992,0.222932114,0.663953615,0.605839593,0.392913416,0.095750955,0.1354943,0.59819323,0.548892467,0.433720042,0.518371318,0.353344248,0.497738592,0.457234863,0.429576879,0.592625935,0.09592967,0.186339855,0.476256159,0.353161409,0.128807809,0.646940319,0.6239801,0.657108185,0.520619812,0.560087886,0.385168268,0.625573155,0.76094039,0.451113535,0.405260699,0.524822265,0.452477314,0.630083567,0.773482948,0.393547013,0.35589505,0.344332301,0.715131367,0.545180315,0.284888921,0.122458042,0.720336816,0.58816496,0.427926064,0.429877486,0.580863543,0.470556431,0.556179537,0.533478719,0.664372685,0.350102649,0.362797063,0.270221745,0.278718292,0.346872934,0.203149934,0.539793859,0.728811874,0.383214174,0.396688828,0.616678902,0.667126986,0.464257886,0.631205872,0.521859575,0.317117772,0.121924566,0.565292436,0.484035481,0.209811938,0.529515937,0.417219619,0.581441283,0.009015567,0.491742375,0.643961064,0.503820736,0.492773024,0.189749551,0.098666387,0.680034567,0.526267667,0.786574671,0.712850547,0.456432916,0.40391143,0.659034918,0.585885304,0.424289437,0.062927801,0.275355982,0.187977876,0.153810939,0.493927451,0.486372753,0.434160085,0.340424772,0.741612518,0.432305342,0.595420596,0.663777455,0.683728227,0.638749013,0.390353956,0.292912592,0.464043941,0.740910722,0.49823776,0.580163826,0.638005202,0.609245501,0.566350568,0.527738963,0.35195362,0.620392828,0.634248205,0.339652258,0.248654611,0.207323292,0.336220292,0.48908542,0.206169264,0.356471146,0.431547858,0.286412445
0.586093253,0.561370544,1,0.227687208,0.620651623,0.198513718,0.594924684,0.575778984,0.650694127,0.637480586,0.372997431,0.638723754,0.614209785,0.588248345,0.558734861,0.441357934,0.42349655,0.629977225,0.670168347,0.491029072,0.673631952,0.672519113,0.407608234,0.452000417,0.660418001,0.612587315,0.603151757,0.438236313,0.590493544,0.769266649,0.365662827,0.416993384,0.534564658,0.48747813,0.699867681,0.62679338,0.290480113,0.562998874,0.685765794,0.677675398,0.648808534,0.486812142,0.744984675,0.673936467,0.50776943,0.347052739,0.390324532,0.521992379,0.391057464,0.708761359,0.398846282,0.522826249,0.668598358,0.665327757,0.361319002,0.705245829,0.703406709,0.445494051,0.308027632,0.619839564,0.684862671,0.352126057,0.610505364,0.471576349,0.316038486,0.492768747,0.574673879,0.583867116,0.40817855,0.293353241,0.587560891,0.318683765,0.264957744,0.258041555,-0.02592648,0.59215307,0.353686913,0.376144398,0.684120059,0.589514799,0.641211377,0.244280593,0.471582923,0.332466631,0.420665468,0.332549765,0.687075901,0.381085212,0.542262281,0.683242023,0.402193152,0.558232477,0.121669414,0.257905194,0.644742052,0.648051838,0.592980171,0.546872741,0.445992927,0.665302209,0.670253735,0.541701494,0.563987251,0.384986607,0.172664189,0.528614837,0.611011623,0.633834649,0.248036122,0.472902625,0.393225741,0.639221581,0.604156313,0.371595565,0.394619615,0.313992476,0.314521727,0.415519983,0.593690166,-0.011270253,0.464259759,0.545264332,0.219682573,0.202582047,0.623609567,0.496300979,0.581448733,0.640262631,0.609433257,0.414312991,0.586259798,0.278630347,0.494481193,0.076696538,0.480040529,0.491642171,0.627803402,0.447366474,0.22305709,0.423308999,0.347616126,0.314390291,0.710359903,0.371639136,0.609706863,0.623880944,0.243311378,0.263923042,0.540314007,0.358276805,0.507147111,0.046351022,0.369274544,0.373216079,0.414443193,0.543649183,0.512246763,0.456657988,0.489630931,0.154614403,0.280675476,0.597854877,0.463193302,0.661342664,0.283546594,0.650559722,0.557070629,0.477114722,0.476926933,0.499652644,0.452517842,0.354691585,0.397999267,0.55725338,0.584893157,0.378280544,0.324622567,0.518063611,0.387713387,0.604625504,0.545733846,0.714170119,0.715805822,0.463680096,0.629906152,0.316206823,0.515144407,0.651250911,0.531824067,0.216744495,0.43519874,0.383917875,0.637421923,0.320674336,0.472648065,0.139880975,0.607302801,0.523434831,0.598159349,0.456495622,0.57173662,0.366394085,0.49443293,0.716252626,0.461303293,0.528979103,0.660371408,0.226242324,0.502274908,0.420998563,0.364220054,0.553271516,0.320456798,0.402905863,0.550880014,0.697775266,0.645924535,0.531370603,0.6192276,0.40277669,0.603018058,0.498127184,0.650092001,0.490775956,0.523932615,0.530378352,0.666264861,0.631261574,0.417861017,0.646826052,0.420762393,0.730918691,0.698621634,0.509086032,0.506854862,0.623641788,0.660559173,0.629853646,0.483404232,0.69458359,0.339152861,0.331571317,0.647857266,0.529346365,0.214431122,0.644266738,0.399503708,0.478554091,0.474294259,0.607615064,0.364944252,-0.022301382,0.254186333,0.614348985,0.669802719,0.151188761,0.379529523,0.395005547,0.618451736,0.514564285,0.628496093,0.613813018,0.478831218,0.674935186,0.242711632,0.514530435,0.597072638,0.492396859,0.487961712,0.268956236,0.672656927,0.399305699,0.323020437,0.590643118,0.575128927,0.114517031,0.482196582,0.406663304,0.505741244,0.677150957,0.537856569,0.654111491,0.519324058,0.64184514,0.522512863,0.404959568,0.389133486,0.666920933,0.657953757,0.374870095,0.474514996,0.179297744,0.441472335,0.625284123,0.581497169,0.490970198,0.683609839,0.684851733,0.67158067,0.376964215,0.626389681,0.607506114,0.412165916,0.477871804,0.510016102,0.413262194,0.507135846,0.66822759,0.251848258,0.338137675,0.449285807,0.484742807,0.30857966,0.634994115,0.482087757,0.503184886,0.536143422,0.546236362,0.544121586,0.577525983,0.574649786,0.662358927,0.378231698,0.623763065,0.302433186,0.487530177,0.475891574,0.244188735,0.49648274,0.287961356,0.489756496,0.346016383,0.228696466,0.60688425,0.608116737,0.454438078,0.089946469,0.260050321,0.499011635,0.629253199,0.585571202,0.442224542,0.573751809,0.673739814,0.428487728,0.498499856,0.680898608,0.41908994,0.410097831,0.659758569,0.702535274,0.313906841,0.53424272,0.256761492,0.501848909,0.711795714,0.403994194,0.585616455,0.566045268,0.582942225,0.664549962,0.462845395,0.515875573,0.595355085,0.340528211,0.584049579,0.372430849,0.40040057,0.456113812,0.612244824,0.603436535,0.529980851,0.646313838,0.46236612,0.409881518,0.716315509,0.555365557,0.45848557,0.288474331,0.577360096,0.543852312,0.455519893,0.436664942,0.174257851,0.670520607,0.531495542,0.435047695,0.661511362,0.403302931,0.416307642,0.438733603,0.374947238,0.66690759,0.134729164,0.381489857,0.656713678,0.236195103,0.2038514,0.664454087,0.672002245,0.709136837,0.664335524,0.609567674,0.482011826,0.613920419,0.6247651,0.579053346,0.506421444,0.510033826,0.661379225,0.464570158,0.678623341,0.399753477,0.607524364,0.387177224,0.716737764,0.603777773,0.526763421,0.146884507,0.683125472,0.635475071,0.513353703,0.380924576,0.561610139,0.616269983,0.451313522,0.579171346,0.629321333,0.306115381,0.319729201,0.351299308,0.395731565,0.497911281,0.312232103,0.550243914,0.615346832,0.500459838,0.346470599,0.580257401,0.672973047,0.538809551,0.718969457,0.491977633,0.323337229,0.083160029,0.692988766,0.453235058,0.325074061,0.608852053,0.594454334,0.645657305,0.128073257,0.523625902,0.637454103,0.48934299,0.520293281,0.28029186,0.190162367,0.654123842,0.470727805,0.655691624,0.65514965,0.338838951,0.372318477,0.576339982,0.515477681,0.508121516,0.29270485,0.420783315,0.209227182,0.103209665,0.632817253,0.515048101,0.477925504,0.356788827,0.553265152,0.619723795,0.533928505,0.610617791,0.646002712,0.655769356,0.501810438,0.260144651,0.581437747,0.446152533,0.294866352,0.604066077,0.611697406,0.625392368,0.56747058,0.503275243,0.413684608,0.651417909,0.52849561,0.37267333,0.278427742,0.256087016,0.287751034,0.289659589,0.29065488,0.347705435,0.402243163,0.346376413
0.293452658,0.195200856,0.227687208,1,0.318781779,0.052378404,0.232648205,0.420329127,0.257805456,0.291852037,0.173333403,0.278200643,0.233131878,0.176441699,0.209033052,0.23088397,0.231453724,0.423947644,0.206457193,0.09287728,0.371854744,0.433865378,0.23710872,0.41270561,0.50105581,0.281377983,0.321532005,0.170155191,0.268198777,0.277263984,0.205705064,0.318133706,0.272425403,0.255485575,0.361850172,0.300602771,-0.021449051,0.351851305,0.284916298,0.337697237,0.248359563,0.118791263,0.257175112,0.256115073,0.33804698,0.285998608,0.132686596,0.38831465,0.008503745,0.256541323,0.25350744,0.198892444,0.367973049,0.38227903,0.250474321,0.33498368,0.352411074,0.217802286,0.277842516,0.512732059,0.197491434,-0.034614855,0.29132048,0.226731309,0.113540824,0.306538963,0.343850198,0.463778433,0.405126417,0.269558276,0.348556656,0.215740885,0.11436744,0.207627742,0.089076337,0.28123741,0.160298225,0.197134073,0.34425393,0.112362201,0.246517281,0.2118165,0.229185263,0.250741083,0.116960094,0.264077966,0.318706216,0.209364005,0.166476591,0.209221956,0.360255819,0.203337683,0.234842569,0.3793923,0.159618807,0.243092493,0.274768763,0.389874073,0.378103111,0.279486001,0.347303002,0.117677564,0.337489126,0.247807601,0.260943346,0.069144078,0.295743398,0.384196443,0.064143577,0.247941771,0.407842919,0.309613198,0.204361564,0.232611917,0.236500402,0.221448311,0.254885399,0.156006206,0.303603233,-0.073307072,0.187354961,0.138403172,0.255559913,0.22148714,0.37494332,0.289019087,0.504570347,0.37771317,0.169791316,0.07331003,0.282152734,0.311935435,0.278370461,0.168254544,0.283830402,0.459768547,0.329126845,0.36081949,0.132062397,0.159137405,0.406425361,0.366001962,0.270752585,0.238068884,0.410810388,0.320802135,0.328758458,0.05775217,0.208733909,0.277079643,0.223132233,-0.007756209,0.16033568,0.208514158,0.251150107,0.251428334,0.371807879,0.446004494,0.265065241,0.150961678,0.113109242,0.242347939,0.275412953,0.281863393,0.223933451,0.197854227,0.297262571,0.311716337,0.785693979,0.326801861,0.337219263,0.117818239,0.377558232,0.313535061,0.187190902,0.298913415,0.025582522,0.21694976,0.164511128,0.181421367,0.332382497,0.33553531,0.340911284,0.263209843,0.337311174,-0.008129582,0.262980113,0.385648107,0.261885787,0.199970421,0.284694672,0.128185916,0.329972652,0.159173303,0.255973807,0.080862041,0.300688996,0.368984019,0.274539219,0.124587387,0.279928465,0.136520354,0.216053971,0.421667827,0.381346866,0.348160757,0.130830446,0.197905386,0.243615369,0.329131824,0.332641586,0.164958472,0.210771041,0.159476149,0.263561198,0.270909131,0.386084964,0.530462854,0.405505462,0.347523025,0.331441734,0.253353545,0.336929271,0.086207192,0.22180673,0.254194771,0.303675387,0.26587485,0.218126169,0.421639113,0.164541011,0.292887648,0.275065308,0.120806808,0.435482108,0.238730236,0.394835548,0.264452537,0.281895588,0.366248329,0.183334058,0.23877663,0.247208997,0.251259518,0.0169715,0.260177032,0.304823351,0.425014106,0.334698436,0.189292702,0.225893005,0.036495906,0.091176426,0.265285861,0.331254382,0.190807453,0.470899605,0.220667262,0.175801636,0.246835473,0.279392383,0.188556871,0.275677902,0.354741476,0.194785276,0.441883035,0.316501667,0.090412326,0.458186975,-0.037698076,0.250761505,0.263610392,-0.086953999,0.223324597,0.367828129,0.060861511,0.265095452,0.170435855,0.328205979,0.308075245,0.076932612,0.262160522,0.248517856,0.258783919,0.372482345,0.259025928,0.280601833,0.267179178,0.294197187,0.337581182,0.102694868,0.172002457,0.309625838,0.310625638,0.122992099,0.338373023,0.323587887,0.239171551,0.291360916,0.266296889,0.172340467,0.316844508,0.321228153,0.337942004,0.243544929,0.257567308,0.177478103,0.406964191,0.127686993,0.256288232,0.196221323,0.238681521,0.227679711,0.195051468,0.08130023,0.183550712,0.295616496,0.454194152,0.310569533,0.301367441,0.248181506,0.350968933,0.241120374,0.312679703,-0.059801515,0.324072992,0.331512564,0.187478628,0.430680127,0.091930699,0.269029651,0.127399234,0.336768269,0.348192052,0.33905604,0.259467562,0.053850033,0.178983554,0.113188989,0.170755101,0.272987031,0.249736842,0.251742249,0.324260303,0.275281371,0.299791509,0.369262247,0.174545096,0.023052598,0.320483023,0.352192602,0.236180049,0.376243869,0.280179415,0.173240363,0.299833677,0.150328338,0.319839012,0.238886004,0.406047778,0.553670681,0.356982446,0.300678265,0.053522572,0.1430854,0.367442601,0.369068821,0.168902954,0.294756159,0.258274934,0.315341253,0.31812554,0.35570922,0.094924282,0.207712767,0.348374126,0.294762075,0.137508234,0.191214877,0.176750758,0.308791258,0.232840867,0.1457186,-0.028219028,0.348799497,0.215752049,0.184246407,0.243258318,0.190615799,0.292340047,0.129789419,0.279174757,0.206854785,0.215317563,0.208068842,0.271549538,0.025115431,0.320033371,0.314638095,0.266515262,0.238940284,0.353266493,0.33215627,0.244794016,0.331181324,0.22968128,0.259304732,0.210044319,0.126735434,0.287091143,0.295234181,0.312454096,-0.047569232,0.160702703,-0.196975202,0.344237683,0.307431855,0.188112005,0.153276134,0.306546889,0.201540721,0.252561076,0.214069066,0.298961888,0.200105905,0.1521439,0.253098012,0.208865504,0.156578534,0.132637561,0.044182343,0.247288712,0.182964936,0.237828389,0.156634246,0.321159482,0.183389493,0.125961999,0.342811625,0.302249008,0.187976122,0.29129749,0.401915927,0.152096009,-0.015106181,0.302255786,0.302943319,0.097080313,0.220629017,0.27024683,0.137480682,0.040122674,0.04416731,0.357682972,0.135117512,0.33560892,0.268984536,-0.008428241,0.173234969,0.531402254,0.390849047,0.292032914,0.421058853,-0.00419653,0.279952657,0.365968277,0.283638255,0.054939972,0.183053402,0.242504381,0.096859421,0.140600952,0.226063612,0.404944971,0.225891979,0.251382669,0.145258588,0.213442649,0.293877963,0.309145966,0.315415979,0.115732023,0.071501214,0.296257594,0.117026229,0.103737173,0.182717773,0.278521697,0.296513397,0.289447868,0.264000168,0.331601061,0.313318325,0.176486317,0.203467164,0.284530943,0.210226716,0.140069891,0.026893848,0.09513176,0.252712417,0.324667656,0.194509848
